season,game_id,wl,fg_pct,fg2p_pct,fg3p_pct,freethrow_pct,off_rebounds,def_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,tot_points,home_away
1996,29600013,L,0.36,0.350877193,0.389,0.828,12,27,39,20,8,3,20,17,85,Home
1996,29600028,W,0.481,0.5,0.421,0.778,12,36,48,21,7,5,22,14,105,Away
1996,29600038,L,0.449,0.507692308,0.154,0.724,13,28,41,26,4,3,21,25,93,Home
1996,29600050,L,0.472,0.509433962,0.368,0.926,10,11,21,29,10,3,22,31,100,Home
1996,29600061,L,0.446,0.466666667,0.357,0.909,6,31,37,18,7,10,21,20,91,Away
1996,29600087,L,0.481,0.451612903,0.579,0.684,12,24,36,23,4,1,19,20,102,Away
1996,29600102,W,0.506,0.567164179,0.1,0.696,9,25,34,24,7,8,12,14,95,Home
1996,29600122,L,0.453,0.5,0.2,0.778,19,20,39,24,17,3,18,18,103,Away
1996,29600125,W,0.507,0.518518519,0.471,0.815,9,31,40,21,9,7,16,23,102,Away
1996,29600136,L,0.513,0.5,0.538,0.722,10,27,37,32,3,3,16,22,109,Home
1996,29600154,L,0.39,0.426229508,0.286,0.791,15,29,44,14,7,6,18,32,104,Away
1996,29600167,L,0.587,0.568965517,0.647,0.8,2,32,34,32,6,5,21,31,115,Home
1996,29600186,L,0.385,0.421052632,0.2,0.938,21,23,44,24,12,6,14,22,88,Home
1996,29600198,W,0.477,0.472972973,0.5,0.766,17,32,49,28,2,3,9,31,124,Home
1996,29600207,L,0.414,0.428571429,0.357,0.811,10,17,27,17,9,4,14,21,93,Away
1996,29600220,W,0.373,0.35,0.467,0.875,19,38,57,17,10,11,20,28,98,Home
1996,29600232,W,0.531,0.553846154,0.438,0.808,12,26,38,28,10,6,14,18,114,Home
1996,29600241,L,0.356,0.4,0.083,0.857,13,26,39,17,9,5,13,27,87,Away
1996,29600254,L,0.338,0.428571429,0.0,0.697,13,30,43,14,9,4,17,20,71,Home
1996,29600271,W,0.561,0.544117647,0.643,0.813,13,26,39,31,9,5,17,27,114,Home
1996,29600277,W,0.413,0.434782609,0.273,0.842,22,29,51,15,8,4,18,18,101,Away
1996,29600293,L,0.346,0.35483871,0.316,0.773,12,27,39,19,10,3,15,14,79,Away
1996,29600303,L,0.449,0.454545455,0.429,0.864,12,25,37,23,5,8,22,27,87,Away
1996,29600320,L,0.486,0.482142857,0.5,0.677,10,22,32,17,9,3,24,26,102,Home
1996,29600332,L,0.384,0.385964912,0.375,0.808,9,29,38,18,4,7,25,27,83,Away
1996,29600340,W,0.565,0.610169492,0.462,0.714,13,31,44,33,9,1,16,27,123,Home
1996,29600369,W,0.4,0.389830508,0.438,0.789,16,23,39,16,9,4,9,25,97,Home
1996,29600389,W,0.531,0.548387097,0.474,0.818,11,32,43,26,14,2,17,12,113,Away
1996,29600406,L,0.409,0.452054795,0.25,0.7,16,25,41,22,9,3,14,20,95,Away
1996,29600440,W,0.529,0.594202899,0.278,0.833,13,40,53,32,8,4,19,27,122,Home
1996,29600456,L,0.451,0.508474576,0.304,0.87,11,30,41,24,6,11,12,29,101,Home
1996,29600475,L,0.364,0.419354839,0.231,0.833,23,25,48,22,5,5,17,25,95,Home
1996,29600480,W,0.551,0.575757576,0.417,0.733,10,31,41,24,6,5,14,12,102,Away
1996,29600500,L,0.463,0.454545455,0.5,0.857,9,22,31,20,10,3,16,22,93,Away
1996,29600508,L,0.5,0.567164179,0.235,0.8,11,23,34,23,8,5,21,24,108,Away
1996,29600516,W,0.556,0.594202899,0.429,0.704,11,29,40,24,10,5,14,29,128,Away
1996,29600532,W,0.413,0.453125,0.25,0.933,16,34,50,21,7,10,15,27,98,Away
1996,29600542,L,0.472,0.490566038,0.421,0.708,5,24,29,22,6,6,16,21,93,Away
1996,29600567,W,0.474,0.508474576,0.368,0.686,9,27,36,23,11,3,8,18,105,Home
1996,29600581,L,0.449,0.479166667,0.381,0.643,7,26,33,24,4,3,17,13,79,Home
1996,29600590,L,0.427,0.467532468,0.167,0.704,16,23,39,23,11,6,15,27,97,Away
1996,29600605,W,0.547,0.580645161,0.385,0.946,11,31,42,31,8,1,14,21,122,Home
1996,29600624,L,0.392,0.45,0.211,0.714,12,27,39,20,8,5,21,15,86,Home
1996,29600636,L,0.463,0.5,0.35,0.643,15,25,40,24,6,1,22,14,92,Home
1996,29600645,L,0.429,0.418181818,0.467,0.861,10,22,32,15,9,2,13,21,98,Away
1996,29600666,L,0.434,0.507692308,0.167,0.556,14,25,39,27,5,2,11,16,85,Home
1996,29600703,W,0.512,0.555555556,0.368,0.762,14,34,48,23,8,8,14,20,107,Away
1996,29600712,W,0.458,0.466666667,0.435,0.917,10,35,45,25,7,9,10,19,108,Away
1996,29600728,L,0.418,0.444444444,0.313,0.636,10,31,41,14,1,7,16,17,85,Away
1996,29600749,W,0.55,0.578125,0.438,0.586,11,28,39,35,20,8,18,25,112,Home
1996,29600764,L,0.337,0.366197183,0.238,0.789,22,31,53,16,9,5,22,20,82,Away
1996,29600771,L,0.375,0.394736842,0.3,0.692,20,25,45,18,7,1,20,22,87,Away
1996,29600784,L,0.559,0.622641509,0.333,0.679,7,22,29,20,5,1,20,25,100,Away
1996,29600797,L,0.392,0.412698413,0.313,0.739,17,23,40,16,2,5,15,17,84,Away
1996,29600810,W,0.486,0.5,0.438,0.864,14,34,48,24,5,6,20,26,117,Away
1996,29600820,L,0.425,0.426229508,0.421,0.78,12,19,31,16,7,0,20,29,108,Away
1996,29600836,L,0.578,0.617021277,0.471,0.846,7,21,28,23,8,0,19,28,104,Home
1996,29600854,L,0.397,0.428571429,0.267,0.826,15,31,46,16,4,1,21,23,85,Home
1996,29600870,W,0.551,0.588235294,0.3,0.76,14,29,43,26,11,2,19,18,108,Home
1996,29600885,W,0.458,0.46969697,0.333,0.919,15,24,39,18,14,3,24,20,102,Home
1996,29600887,L,0.411,0.444444444,0.316,0.851,13,25,38,15,8,6,19,26,106,Away
1996,29600905,L,0.442,0.455882353,0.389,0.818,15,21,36,24,6,5,15,21,101,Away
1996,29600910,W,0.529,0.566037736,0.412,0.833,5,23,28,23,6,3,17,21,101,Home
1996,29600927,W,0.525,0.578125,0.313,0.708,16,30,46,30,5,2,16,17,106,Home
1996,29600943,L,0.494,0.565217391,0.083,0.519,14,28,42,29,4,4,15,19,95,Home
1996,29600954,L,0.437,0.462962963,0.353,0.697,11,36,47,11,5,4,20,24,91,Away
1996,29600960,L,0.529,0.6,0.267,0.708,13,30,43,21,6,4,20,21,95,Away
1996,29600976,L,0.402,0.442857143,0.235,0.95,16,30,46,18,1,5,17,21,93,Away
1996,29601000,L,0.443,0.5,0.25,0.676,11,23,34,19,4,7,24,27,89,Home
1996,29601022,L,0.478,0.486111111,0.444,0.724,12,38,50,30,6,5,19,31,115,Away
1996,29601037,L,0.463,0.46969697,0.438,0.864,13,27,40,26,4,2,20,25,102,Home
1996,29601045,W,0.47,0.490196078,0.4,0.821,7,36,43,17,3,3,25,23,91,Away
1996,29601060,W,0.459,0.5,0.294,0.742,24,26,50,24,9,7,17,19,106,Home
1996,29601076,W,0.566,0.6,0.444,0.72,13,23,36,32,9,2,12,15,120,Home
1996,29601084,L,0.467,0.466666667,0.467,0.742,15,18,33,28,6,2,20,29,100,Home
1996,29601099,L,0.405,0.438356164,0.182,0.75,20,19,39,25,11,3,19,16,85,Home
1996,29601113,W,0.412,0.416666667,0.389,0.75,18,41,59,27,7,7,12,16,109,Home
1996,29601122,L,0.419,0.423728814,0.4,0.633,11,30,41,11,7,5,19,13,87,Away
1996,29601136,L,0.422,0.452054795,0.294,0.64,19,32,51,15,7,3,14,19,97,Home
1996,29601144,W,0.409,0.444444444,0.167,0.926,16,38,54,15,5,3,8,16,103,Away
1996,29601161,L,0.405,0.434782609,0.267,0.808,21,23,44,18,13,5,20,19,93,Away
1996,29601180,L,0.467,0.488888889,0.353,0.7,24,29,53,26,7,3,14,22,120,Home
1997,29700008,L,0.458,0.483870968,0.286,0.688,21,27,48,24,7,11,12,22,113,Away
1997,29700017,L,0.367,0.372093023,0.25,0.64,18,32,50,11,9,6,17,27,83,Away
1997,29700034,L,0.398,0.435897436,0.1,0.517,23,35,58,26,4,3,25,24,86,Away
1997,29700044,L,0.407,0.428571429,0.313,0.656,12,33,45,16,6,5,17,30,96,Away
1997,29700074,L,0.35,0.38372093,0.143,0.692,27,36,63,13,3,3,15,23,90,Home
1997,29700076,L,0.394,0.412371134,0.143,0.538,20,24,44,26,8,5,13,31,97,Away
1997,29700096,L,0.367,0.4,0.111,0.632,12,24,36,18,8,5,15,24,71,Home
1997,29700121,L,0.383,0.386666667,0.333,0.793,6,30,36,18,8,11,9,19,87,Home
1997,29700143,L,0.404,0.4375,0.111,0.7,14,25,39,24,9,7,13,26,87,Away
1997,29700149,W,0.418,0.443037975,0.25,0.786,22,44,66,17,6,5,21,26,101,Away
1997,29700167,L,0.382,0.426666667,0.143,0.667,17,37,54,17,7,9,14,22,84,Away
1997,29700180,L,0.409,0.417721519,0.333,0.923,22,28,50,23,11,4,20,20,87,Home
1997,29700201,L,0.337,0.333333333,0.364,0.889,15,23,38,17,9,4,16,18,82,Away
1997,29700213,L,0.422,0.4125,0.5,0.792,24,28,52,22,8,5,23,36,100,Home
1997,29700235,L,0.392,0.382352941,0.5,0.857,8,34,42,21,7,8,28,22,67,Home
1997,29700250,W,0.506,0.507042254,0.5,0.708,12,40,52,32,7,7,18,26,104,Home
1997,29700263,L,0.386,0.423076923,0.1,0.682,14,39,53,20,3,9,20,34,84,Away
1997,29700284,W,0.422,0.435897436,0.2,0.846,14,30,44,26,11,7,16,28,93,Home
1997,29700299,L,0.404,0.418604651,0.0,0.762,16,27,43,22,10,5,15,24,88,Away
1997,29700309,W,0.407,0.415730337,0.0,0.724,14,39,53,22,12,6,19,21,95,Home
1997,29700326,W,0.518,0.518987342,0.5,0.6,12,38,50,30,9,7,11,18,103,Home
1997,29700339,L,0.39,0.41025641,0.0,0.56,19,34,53,12,11,6,18,23,78,Away
1997,29700360,L,0.427,0.445783133,0.167,0.571,16,27,43,24,9,4,17,25,89,Away
1997,29700371,L,0.466,0.46969697,0.429,0.417,12,26,38,24,9,3,27,24,76,Away
1997,29700377,W,0.507,0.532258065,0.286,0.625,7,37,44,27,3,7,16,25,87,Home
1997,29700389,W,0.453,0.431034483,0.667,0.679,10,34,44,14,7,7,24,23,81,Away
1997,29700400,L,0.417,0.445945946,0.2,0.5,17,34,51,19,5,12,19,25,78,Home
1997,29700420,L,0.47,0.473684211,0.429,0.5,13,32,45,26,11,9,23,16,87,Home
1997,29700436,L,0.358,0.378378378,0.143,0.714,17,33,50,19,11,5,20,19,79,Home
1997,29700473,L,0.41,0.432432432,0.222,0.8,17,26,43,22,6,4,14,23,86,Home
1997,29700483,L,0.387,0.40625,0.273,0.524,7,29,36,18,4,4,19,18,72,Away
1997,29700492,L,0.427,0.397260274,0.667,0.545,17,32,49,23,7,3,16,20,82,Away
1997,29700504,L,0.383,0.371428571,0.455,0.741,13,25,38,20,7,5,14,25,87,Away
1997,29700520,L,0.456,0.457142857,0.444,0.792,15,25,40,20,6,4,17,26,95,Away
1997,29700530,L,0.406,0.458823529,0.0,0.611,25,21,46,17,7,7,11,24,89,Away
1997,29700538,L,0.349,0.378378378,0.167,0.815,20,25,45,22,9,7,16,21,84,Away
1997,29700561,L,0.333,0.363636364,0.1,0.625,22,28,50,15,4,7,15,21,69,Home
1997,29700573,L,0.417,0.466666667,0.0,0.625,12,26,38,16,10,12,9,22,85,Away
1997,29700585,L,0.359,0.363636364,0.333,0.625,13,36,49,20,9,5,14,22,80,Home
1997,29700597,L,0.402,0.417721519,0.25,0.857,12,24,36,15,9,6,8,23,96,Away
1997,29700612,W,0.45,0.452054795,0.429,0.538,9,27,36,24,4,7,11,19,82,Away
1997,29700626,L,0.463,0.492957746,0.273,0.75,11,27,38,14,11,5,18,25,97,Away
1997,29700635,L,0.398,0.4,0.375,0.846,19,30,49,19,5,5,20,25,80,Home
1997,29700648,L,0.345,0.35,0.286,0.722,28,22,50,19,7,7,22,28,88,Home
1997,29700664,L,0.482,0.493670886,0.25,0.75,10,24,34,17,8,6,8,23,96,Home
1997,29700692,L,0.439,0.460526316,0.167,0.519,14,37,51,21,8,4,23,23,87,Home
1997,29700701,L,0.406,0.413793103,0.357,1.0,20,27,47,22,7,8,13,27,99,Away
1997,29700716,L,0.442,0.465116279,0.222,0.545,20,31,51,24,6,8,14,20,92,Home
1997,29700729,W,0.494,0.493333333,0.5,0.72,22,30,52,31,12,7,22,23,101,Home
1997,29700743,L,0.366,0.38372093,0.143,0.667,13,33,46,18,9,1,12,31,83,Away
1997,29700749,W,0.435,0.483333333,0.111,0.771,12,34,46,20,10,3,20,20,88,Home
1997,29700764,W,0.471,0.50877193,0.273,0.8,8,29,37,25,12,5,17,20,95,Home
1997,29700780,L,0.477,0.518518519,0.273,0.68,13,30,43,18,3,1,22,25,82,Home
1997,29700787,W,0.407,0.441558442,0.111,0.889,13,33,46,18,9,6,12,14,87,Away
1997,29700804,L,0.42,0.428571429,0.364,0.625,9,29,38,20,10,3,20,23,87,Away
1997,29700809,L,0.371,0.410958904,0.188,0.633,21,24,45,19,7,3,15,14,88,Away
1997,29700825,L,0.391,0.404761905,0.0,0.824,13,29,42,23,8,2,20,21,82,Away
1997,29700832,L,0.419,0.451612903,0.25,0.667,8,27,35,22,8,4,19,19,83,Away
1997,29700849,W,0.417,0.41025641,0.5,0.81,13,27,40,21,17,7,18,24,90,Home
1997,29700864,L,0.383,0.397260274,0.25,0.793,23,29,52,20,7,2,19,17,87,Home
1997,29700882,W,0.389,0.409638554,0.143,0.71,24,38,62,16,6,5,9,20,93,Away
1997,29700897,L,0.36,0.380952381,0.0,0.741,19,33,52,19,5,5,19,17,84,Home
1997,29700910,L,0.363,0.361111111,0.375,0.8,16,33,49,16,6,4,19,18,77,Away
1997,29700925,L,0.37,0.373626374,0.333,0.583,26,42,68,20,7,7,16,22,98,Home
1997,29700942,L,0.425,0.43902439,0.2,0.794,24,25,49,24,6,7,17,18,102,Home
1997,29700955,L,0.337,0.3625,0.2,0.833,24,32,56,21,9,6,21,22,82,Away
1997,29700961,L,0.374,0.382716049,0.3,0.941,22,31,53,17,3,4,10,25,87,Away
1997,29700975,L,0.378,0.378378378,0.375,0.818,15,31,46,17,4,8,16,30,83,Away
1997,29700993,L,0.431,0.434782609,0.333,0.75,14,26,40,20,7,0,21,13,75,Home
1997,29701007,W,0.453,0.46835443,0.286,0.667,23,35,58,28,10,8,16,23,98,Home
1997,29701017,L,0.419,0.405797101,0.6,0.8,15,20,35,18,4,4,15,20,89,Away
1997,29701034,L,0.432,0.457142857,0.0,0.633,15,24,39,19,4,1,17,19,83,Home
1997,29701045,L,0.412,0.44,0.2,0.68,16,36,52,24,9,8,21,29,89,Home
1997,29701057,W,0.521,0.52238806,0.5,0.735,10,27,37,30,8,5,13,21,104,Away
1997,29701073,L,0.369,0.402777778,0.167,0.762,9,25,34,12,5,8,16,28,80,Away
1997,29701098,L,0.514,0.5,0.625,0.692,11,22,33,28,5,3,14,30,99,Home
1997,29701113,L,0.481,0.493506494,0.25,0.769,11,34,45,27,6,2,20,17,89,Home
1997,29701127,L,0.417,0.45,0.25,0.636,11,26,37,23,10,1,17,27,84,Home
1997,29701139,L,0.435,0.44,0.4,0.792,11,35,46,22,7,3,15,24,97,Home
1997,29701157,W,0.427,0.441176471,0.286,0.867,9,38,47,17,6,5,14,19,92,Away
1997,29701160,W,0.425,0.430379747,0.375,0.647,17,30,47,26,10,6,13,12,88,Home
1997,29701180,W,0.489,0.512195122,0.25,0.786,20,24,44,31,10,5,11,18,112,Home
1998,29800019,L,0.423,0.430769231,0.385,0.591,14,29,43,23,15,2,15,27,84,Home
1998,29800026,L,0.365,0.382978723,0.2,0.677,27,37,64,24,4,8,18,35,99,Home
1998,29800043,L,0.352,0.344827586,0.385,0.533,13,29,42,14,8,4,20,31,71,Away
1998,29800049,L,0.444,0.490566038,0.316,0.632,10,28,38,18,13,4,22,26,82,Home
1998,29800064,L,0.429,0.463768116,0.125,0.56,13,30,43,23,9,6,18,33,81,Home
1998,29800072,W,0.377,0.404761905,0.273,0.655,27,34,61,28,10,4,12,25,105,Home
1998,29800078,W,0.48,0.535714286,0.316,0.639,15,31,46,24,8,6,17,21,101,Home
1998,29800097,W,0.411,0.4375,0.267,0.609,25,30,55,29,11,4,13,20,96,Home
1998,29800113,W,0.393,0.423076923,0.182,0.632,13,37,50,23,9,3,10,26,84,Home
1998,29800122,L,0.423,0.426470588,0.4,0.609,11,24,35,16,11,5,14,32,84,Away
1998,29800144,W,0.451,0.492957746,0.182,0.75,13,32,45,23,9,9,15,25,94,Away
1998,29800170,W,0.452,0.448275862,0.467,0.553,15,42,57,24,5,3,16,26,94,Home
1998,29800185,L,0.389,0.439393939,0.25,0.65,19,35,54,16,5,5,13,29,89,Away
1998,29800200,L,0.395,0.393442623,0.4,0.706,8,30,38,21,10,5,20,27,78,Away
1998,29800208,L,0.333,0.328767123,0.375,0.618,22,26,48,12,8,3,18,27,78,Away
1998,29800224,W,0.529,0.540540541,0.455,0.778,13,27,40,32,9,7,12,22,102,Away
1998,29800230,L,0.351,0.370967742,0.25,0.658,15,25,40,11,9,6,17,36,80,Away
1998,29800256,W,0.482,0.5,0.286,0.421,17,40,57,32,9,4,20,18,92,Home
1998,29800274,W,0.392,0.416666667,0.143,0.634,17,34,51,17,6,3,13,23,89,Home
1998,29800281,L,0.36,0.375,0.273,0.568,15,34,49,15,9,10,19,24,78,Away
1998,29800290,L,0.376,0.432432432,0.0,0.588,18,38,56,17,8,6,18,24,74,Home
1998,29800306,L,0.505,0.525641026,0.4,0.714,13,33,46,28,8,2,18,27,105,Home
1998,29800325,L,0.367,0.4,0.2,0.643,25,33,58,23,6,8,16,22,78,Home
1998,29800340,W,0.415,0.426829268,0.333,0.615,23,27,50,24,12,2,9,23,90,Home
1998,29800371,L,0.31,0.338028169,0.154,0.783,18,27,45,10,12,2,15,25,72,Away
1998,29800378,W,0.474,0.486111111,0.333,0.696,13,28,41,15,9,2,14,21,92,Away
1998,29800397,W,0.43,0.449275362,0.3,0.763,20,30,50,22,10,3,17,25,100,Home
1998,29800405,L,0.386,0.410958904,0.267,0.667,24,30,54,26,5,4,12,24,86,Home
1998,29800429,W,0.47,0.472972973,0.444,0.733,14,37,51,24,7,7,17,24,93,Home
1998,29800435,L,0.344,0.373493976,0.0,0.667,19,41,60,12,11,9,22,25,78,Away
1998,29800453,L,0.398,0.407407407,0.286,0.765,22,25,47,18,9,3,12,26,85,Home
1998,29800460,W,0.416,0.450704225,0.0,0.607,11,34,45,19,6,2,14,27,81,Away
1998,29800475,L,0.348,0.358024691,0.25,0.688,22,32,54,15,6,5,13,29,86,Away
1998,29800482,L,0.307,0.325,0.125,0.679,21,28,49,9,6,4,7,17,74,Away
1998,29800500,L,0.458,0.476190476,0.333,0.8,6,21,27,21,8,6,12,38,85,Away
1998,29800515,W,0.469,0.479452055,0.375,0.75,14,30,44,20,7,6,15,22,91,Away
1998,29800533,W,0.494,0.521126761,0.3,0.808,12,29,41,23,8,2,11,28,104,Away
1998,29800557,W,0.354,0.342465753,0.5,0.839,14,36,50,14,11,3,14,21,85,Home
1998,29800569,L,0.438,0.471428571,0.2,0.688,22,26,48,25,5,2,20,20,83,Home
1998,29800585,W,0.41,0.4,0.5,0.857,20,25,45,18,10,5,21,25,90,Away
1998,29800600,L,0.457,0.481481481,0.273,0.652,14,22,36,30,14,0,22,35,102,Home
1998,29800609,L,0.418,0.430232558,0.333,0.727,13,36,49,20,5,1,11,31,94,Away
1998,29800622,L,0.394,0.446428571,0.2,0.781,14,32,46,19,8,5,20,26,84,Away
1998,29800631,W,0.457,0.493975904,0.182,0.385,18,47,65,30,9,6,14,24,93,Home
1998,29800649,W,0.506,0.53164557,0.3,0.724,17,35,52,30,5,5,12,20,114,Home
1998,29800671,L,0.456,0.476923077,0.357,0.667,13,18,31,14,7,5,14,27,85,Away
1998,29800680,L,0.39,0.405797101,0.25,0.852,8,38,46,22,4,6,15,17,85,Away
1998,29800688,L,0.494,0.519480519,0.3,0.417,15,23,38,28,7,1,13,20,94,Away
1998,29800704,W,0.455,0.490909091,0.273,0.875,9,33,42,19,7,6,20,24,91,Away
1998,29800724,L,0.333,0.321428571,0.444,0.75,22,31,53,17,7,2,8,20,81,Home
1999,29900007,L,0.415,0.421875,0.389,0.778,18,33,51,14,4,2,23,29,96,Away
1999,29900023,L,0.341,0.3375,0.375,0.72,22,29,51,17,5,6,17,28,81,Away
1999,29900042,L,0.358,0.369565217,0.286,0.739,33,26,59,27,5,11,13,19,97,Home
1999,29900059,L,0.347,0.376470588,0.1,0.815,17,31,48,15,6,2,14,19,89,Home
1999,29900081,W,0.465,0.478873239,0.4,0.81,12,27,39,25,13,4,17,23,103,Away
1999,29900089,L,0.4,0.426829268,0.231,0.842,21,36,57,26,4,6,15,28,95,Home
1999,29900108,W,0.437,0.461538462,0.222,0.7,17,42,59,22,10,8,12,22,99,Home
1999,29900118,L,0.523,0.539473684,0.417,0.579,11,29,40,29,6,6,18,24,108,Away
1999,29900143,L,0.326,0.314285714,0.375,0.63,17,28,45,20,8,3,13,26,79,Home
1999,29900169,L,0.364,0.397260274,0.2,0.739,7,36,43,21,12,3,11,25,84,Home
1999,29900180,L,0.412,0.415730337,0.375,0.667,19,31,50,21,7,4,18,22,95,Away
1999,29900193,L,0.404,0.415584416,0.333,0.706,20,34,54,22,4,5,19,16,88,Home
1999,29900198,L,0.521,0.446428571,0.8,0.565,8,17,25,26,7,2,16,21,99,Away
1999,29900214,L,0.333,0.337837838,0.3,0.727,18,34,52,14,11,8,20,26,75,Away
1999,29900223,L,0.417,0.390243902,0.571,0.667,18,29,47,20,10,5,11,24,108,Home
1999,29900240,L,0.4,0.454545455,0.143,0.552,22,26,48,21,7,4,19,33,82,Home
1999,29900252,L,0.333,0.381578947,0.071,0.71,21,33,54,18,5,3,14,22,83,Away
1999,29900263,L,0.427,0.435294118,0.389,0.579,23,32,55,26,9,3,12,31,106,Away
1999,29900275,W,0.475,0.489130435,0.286,0.647,15,31,46,34,12,5,11,28,107,Away
1999,29900288,W,0.482,0.493150685,0.417,0.739,6,35,41,23,8,3,11,20,104,Away
1999,29900306,W,0.461,0.5,0.267,0.64,15,28,43,29,8,0,9,27,102,Home
1999,29900321,L,0.413,0.436619718,0.333,0.714,22,29,51,23,9,1,18,34,108,Home
1999,29900329,L,0.394,0.390243902,0.417,0.706,14,32,46,17,10,0,13,27,91,Away
1999,29900355,W,0.523,0.586666667,0.091,0.625,13,34,47,31,14,5,17,24,111,Home
1999,29900367,L,0.438,0.448717949,0.389,0.571,15,29,44,30,3,3,10,21,99,Home
1999,29900376,L,0.416,0.435897436,0.273,0.875,14,21,35,22,5,0,11,28,91,Away
1999,29900386,L,0.438,0.462686567,0.308,0.519,10,24,34,21,12,4,18,21,88,Away
1999,29900395,L,0.424,0.405063291,0.667,0.467,13,28,41,23,7,3,18,23,83,Home
1999,29900410,L,0.44,0.5,0.308,0.545,17,31,48,25,7,4,20,29,94,Home
1999,29900426,L,0.455,0.508196721,0.25,0.65,10,25,35,25,9,4,20,24,87,Away
1999,29900441,L,0.402,0.432835821,0.3,0.762,17,20,37,22,5,3,16,25,92,Away
1999,29900450,L,0.306,0.329113924,0.211,0.786,23,30,53,16,12,8,22,23,75,Away
1999,29900476,L,0.398,0.417910448,0.333,0.581,16,32,48,25,7,1,18,28,95,Home
1999,29900488,L,0.442,0.464788732,0.333,0.724,19,27,46,24,8,2,16,25,102,Home
1999,29900503,L,0.457,0.46969697,0.4,0.69,11,36,47,21,10,7,20,24,100,Home
1999,29900525,L,0.418,0.443037975,0.316,0.733,18,28,46,27,9,2,16,30,99,Home
1999,29900538,W,0.511,0.544303797,0.308,0.6,13,32,45,30,12,4,14,20,113,Home
1999,29900563,W,0.471,0.450704225,0.563,0.828,17,32,49,31,13,3,17,28,115,Home
1999,29900578,L,0.356,0.346153846,0.444,0.682,15,29,44,16,8,3,17,23,81,Home
1999,29900590,L,0.409,0.430232558,0.143,0.788,25,31,56,18,10,4,19,27,103,Away
1999,29900602,W,0.477,0.452054795,0.615,0.694,13,29,42,24,7,5,12,27,115,Away
1999,29900637,W,0.533,0.56,0.4,0.714,13,33,46,26,7,5,9,19,107,Away
1999,29900645,W,0.521,0.516666667,0.538,0.783,10,27,37,26,7,3,17,23,101,Home
1999,29900659,W,0.513,0.52238806,0.462,0.6,13,36,49,29,7,5,18,24,103,Home
1999,29900670,L,0.376,0.371794872,0.4,0.7,20,26,46,21,12,3,19,28,90,Away
1999,29900677,L,0.424,0.467532468,0.2,0.655,13,28,41,24,10,3,17,26,100,Away
1999,29900690,L,0.449,0.476190476,0.333,0.862,8,27,35,21,4,4,12,20,100,Away
1999,29900713,L,0.403,0.456140351,0.25,0.571,13,41,54,21,10,6,20,23,83,Home
1999,29900720,L,0.456,0.466666667,0.421,0.938,13,25,38,23,18,2,30,28,95,Away
1999,29900735,W,0.512,0.565217391,0.267,0.711,14,37,51,30,12,8,14,33,122,Home
1999,29900748,W,0.49,0.518072289,0.308,0.667,18,40,58,31,9,7,17,27,112,Home
1999,29900762,L,0.35,0.378787879,0.214,0.833,15,20,35,15,10,4,15,23,89,Away
1999,29900770,W,0.386,0.4,0.308,0.633,21,41,62,27,9,2,16,22,91,Away
1999,29900783,L,0.392,0.364705882,0.529,0.5,25,25,50,15,10,2,14,19,99,Away
1999,29900791,L,0.375,0.407894737,0.167,0.741,19,39,58,17,5,4,18,29,88,Away
1999,29900807,W,0.371,0.382716049,0.25,0.6,21,37,58,24,8,4,9,13,80,Home
1999,29900834,L,0.361,0.4,0.176,0.6,16,26,42,24,13,11,15,27,88,Away
1999,29900850,L,0.425,0.447761194,0.308,0.767,11,35,46,25,11,9,24,23,95,Home
1999,29900865,L,0.415,0.471428571,0.083,0.75,15,34,49,20,3,4,11,33,99,Home
1999,29900878,L,0.427,0.460526316,0.0,0.595,15,31,46,22,8,7,16,22,92,Home
1999,29900889,L,0.417,0.434782609,0.333,0.588,12,32,44,26,9,9,19,19,85,Away
1999,29900902,L,0.442,0.466666667,0.273,0.857,17,26,43,25,4,6,7,19,103,Home
1999,29900911,L,0.378,0.4,0.267,0.462,16,31,47,20,4,9,13,25,78,Away
1999,29900918,L,0.441,0.457627119,0.333,0.707,13,26,39,15,6,4,21,31,104,Away
1999,29900936,W,0.423,0.424242424,0.417,0.632,8,35,43,21,12,7,24,31,95,Away
1999,29900953,L,0.352,0.379746835,0.111,0.633,17,30,47,21,10,5,16,19,82,Home
1999,29900969,L,0.342,0.34375,0.333,0.813,14,29,43,16,9,7,17,27,82,Away
1999,29900977,L,0.4,0.425,0.2,0.647,18,22,40,17,14,3,17,32,96,Away
1999,29900991,L,0.419,0.453125,0.2,0.792,15,22,37,20,14,4,20,25,83,Home
1999,29901005,L,0.386,0.416666667,0.182,0.64,15,26,41,14,15,5,15,30,82,Away
1999,29901016,L,0.396,0.404494382,0.286,0.533,12,26,38,19,12,3,16,25,86,Away
1999,29901030,L,0.424,0.447368421,0.222,0.842,10,28,38,19,6,10,11,26,90,Away
1999,29901038,L,0.363,0.353658537,0.444,0.771,22,22,44,12,8,3,13,24,97,Away
1999,29901053,L,0.435,0.428571429,0.467,0.842,17,25,42,29,8,4,17,27,113,Home
1999,29901073,L,0.417,0.419753086,0.4,0.692,23,35,58,28,10,2,12,23,104,Home
1999,29901088,L,0.4,0.428571429,0.2,0.818,17,23,40,24,11,1,22,28,84,Home
1999,29901103,W,0.506,0.545454545,0.125,0.625,18,28,46,30,12,2,15,26,117,Home
